# CommonWordsMultiIndex words, generated from token-stats-v12 testAllStats, do not edit by hand
# word <group> <class: 1 service, 2 frequent, 0 frequency only> <names per million> <word>
# class 1: share >= 0.50%; class 2: share >= 0.05%; names = index atoms x 0.398; search category names are class 0
word	fr	0	123	marine
word	fr	0	123	alphonse
word	fr	0	123	autopista
word	fr	0	122	church
word	fr	0	122	h
word	fr	0	122	optique
word	fr	0	122	vétérinaire
word	fr	0	122	beauty
word	fr	0	122	alain
word	fr	0	121	rû
word	fr	0	121	max
word	fr	0	121	plantes
word	fr	0	121	marguerite
word	fr	0	121	morne
word	fr	0	120	vallées
word	fr	0	120	garde
word	fr	0	120	il
word	fr	0	120	professionnel
word	fr	0	120	stad
word	fr	0	120	wallonie
word	fr	0	120	rau
word	fr	0	119	sal
word	fr	0	118	québec
word	fr	0	118	sg
word	fr	0	118	lane
word	fr	0	118	evangelique
word	fr	0	118	island
word	fr	0	118	boulodrome
word	fr	0	118	havre
word	fr	0	118	monte
word	fr	0	117	ker
word	fr	0	117	strasse
word	fr	0	116	loups
word	fr	0	116	stank
word	fr	0	116	d'alsace
word	fr	0	116	moines
word	fr	0	116	taille
word	fr	0	115	liberté
word	fr	0	115	brosses
word	fr	0	115	straße
word	fr	0	114	dem
word	fr	0	114	dour
word	fr	0	114	v
word	fr	0	114	croissant
word	fr	0	114	lez
word	fr	0	114	beauregard
word	fr	0	114	travèrsa
word	fr	0	113	accueil
word	fr	0	113	fitness
word	fr	0	113	bir
word	fr	0	113	vallat
word	fr	0	113	montreal
word	fr	0	113	sables
word	fr	0	112	kentañ
word	fr	0	112	face
word	fr	0	112	halage
word	fr	0	111	climat
word	fr	0	111	tilleul
word	fr	0	111	anna
word	fr	0	111	wilson
word	fr	0	110	derez
word	fr	0	110	carnot
word	fr	0	110	crot
word	fr	0	110	j8t
word	fr	0	110	nice
